ProviderID,ProviderFirstName,ProviderMiddleInitial,ProviderLastName,ProviderNameSuffix,ProviderType,ProviderGender,ProviderRaceEthnicity,ProviderDOB,ProviderAge,ProviderNPI
02140d07-8584-453f-91d0-8b6ad158e341,Christopher,Y,Martinez,III,Dentist,Male,Asian,1994-10-12,31,1009601833
3f213d32-4d5c-4b88-8bf7-50c78a87fe92,Jennifer,L,Parker,II,Neurologist,Female,White,1960-09-18,65,8446990764
a02d7389-445d-437e-89e9-7cd06f0b233d,Robert,A,Jones,PhD,Neurologist,Female,Black or African American,1968-12-10,57,2016325778
ce97a55f-a6bf-43bf-996d-8c4149da875a,Heather,E,Mahoney,None,General Practitioner,Female,Asian,1977-08-05,48,2828928710
1c62813d-c86c-4710-af67-c57207eccc92,Adam,E,Ferguson,MD,Pediatrician,Male,Hispanic or Latino,1991-04-13,34,4648894175
6d998fe3-c3c1-478e-b12b-30d104d93e84,Heather,J,Williams,MD,Neurologist,Other,Black or African American,1950-06-12,75,7302372455
375f7260-09b4-4659-b3c7-7cd7e2880168,Deborah,F,Rodriguez,None,Dentist,Female,Asian,1955-02-25,70,5569133598
f1997820-62fd-4d3b-85d7-56faea4cf024,Jennifer,Q,Davis,PhD,Neurologist,Male,White,1949-01-25,76,1389477443
e8399874-cac7-4e15-a3ec-af8114cd06bd,Kaitlyn,B,Shaffer,None,Dentist,Other,Other,1946-07-05,79,8714240368
4bfa9afe-31ce-4613-a335-436165013f4f,Anna,Z,Murray,None,Cardiologist,Other,Hispanic or Latino,1953-05-01,72,7410345605
01507b6e-37f6-475d-8d73-62bdb94a7523,Mary,P,Henderson,II,Dentist,Other,Native American,1986-08-13,39,3462803686
363c5233-c146-4eb0-9e2b-4dd1e64176d8,Angela,Y,Jensen,MD,Dentist,Other,Black or African American,1978-04-16,47,9409603839
6fd07af9-51e7-4bb8-bb04-847885b61ea8,Martha,O,Vance,MD,General Practitioner,Male,White,1972-11-04,53,6243019045
6714d1b5-c538-4cd0-84bc-4f1d75c03e97,Kristy,R,Frederick,None,General Practitioner,Female,Other,1986-10-22,39,9177732035
1d63cf70-9a3d-45ec-8270-8dbba7f1633c,Corey,S,Burton,MD,Dentist,Other,Other,1960-07-14,65,3903955291
5089f5b7-d0fe-4732-a140-b637423e15c4,Cynthia,F,Jones,None,Neurologist,Female,Other,1953-07-22,72,9745902497
b59de2d2-5fd4-4661-ae04-a58cd44f5a17,Brittany,Y,Terrell,PhD,Cardiologist,Female,Native American,1953-07-19,72,9838604075
b905c076-0ead-42ff-ab31-19443688ae24,Daniel,U,Long,Jr.,General Practitioner,Other,Other,1965-07-14,60,2511525967
12b7144b-5b60-4e04-944b-78f028209319,Joseph,K,Christensen,MD,General Practitioner,Other,Other,1977-05-31,48,3298984450
c171637a-ebf6-4b66-8a44-38c0ac45e6e5,Jonathan,T,Watkins,Sr.,General Practitioner,Male,Other,1968-12-18,57,3590493884
de2a1052-4867-4454-a997-a495919cff56,Sarah,O,Aguirre,II,Neurologist,Other,Asian,1992-06-23,33,1960320189
ef8b96d2-698b-4c4f-8256-b21cd25571fe,Lori,I,Massey,Sr.,Cardiologist,Other,Black or African American,1946-12-25,79,2980499616
ff8afe16-3612-41a0-952a-83b43a8a1f91,Sandra,P,Maddox,Sr.,General Practitioner,Male,Native American,1949-06-12,76,4225935595
c0a375b6-89cd-4389-a050-e809d765db34,Sharon,O,Collins,MD,Cardiologist,Other,White,1947-03-20,78,8223850832
da0b268f-9602-41e1-85b8-2bfc1bb006f8,Derek,D,Scott,Sr.,Pediatrician,Other,White,1996-01-15,29,4236563170
e2f8296b-b0c6-4441-b4f1-ce37195232db,Nicole,X,Love,III,Cardiologist,Female,Black or African American,1950-12-21,75,5506898891
89f7b49f-e097-4fd0-936a-e3888ecc46ae,Gary,Z,Baker,II,Dentist,Female,Other,1964-06-01,61,5350776575
53732510-7f24-4a64-b0e9-8b46d609e52d,Holly,H,Johnson,III,Pediatrician,Male,Black or African American,1971-02-17,54,6879515649
b4869d9c-dcd1-4ed3-bc1f-3f7cf73383ed,Sandra,R,Horne,Jr.,Pediatrician,Other,White,1977-10-01,48,7265577698
803a039a-be01-4238-9c61-74c565439bc6,Joshua,B,Jones,III,General Practitioner,Female,Hispanic or Latino,1979-10-02,46,3402076923
5443b205-cfb1-4cf0-b0a7-92869cbbd901,Christopher,U,Hayden,Jr.,Neurologist,Male,Other,1970-10-20,55,7765607220
3ea68845-259f-4a61-ac45-03b81a73c64c,Kimberly,Q,Brown,MD,General Practitioner,Other,White,1972-10-24,53,3770252843
bd3d8e81-e67b-4019-97ee-1a6f75a8f702,Jason,Y,Moore,None,General Practitioner,Female,Other,1998-07-09,27,5396169416
bb04b7eb-b07d-4e1d-9b23-4286d1525bf5,Alan,K,Cunningham,PhD,Neurologist,Other,Black or African American,1945-03-10,80,1168396960
650a6fd6-b3b9-4510-a6d5-a574ebf369a3,Colin,B,Martinez,II,Dentist,Male,Native American,1957-01-10,68,2609516943
6d2710ac-1e14-4162-8128-e7a17a101870,Megan,U,Cooper,Sr.,Cardiologist,Other,Hispanic or Latino,1964-03-24,61,6397287465
85f4577c-2e3e-4a5c-b529-1d9599df3436,Kathy,B,Peterson,PhD,Dentist,Female,Other,1944-10-22,81,6921925790
a1f366bf-21aa-458e-90d1-9fb052f36b0e,Joseph,O,Cole,None,Pediatrician,Other,White,1996-04-10,29,8628621153
aa1312c4-3353-4089-9c86-8ebfeb918ad5,Mark,X,Dixon,II,Dentist,Male,Hispanic or Latino,1987-12-02,38,2076977714
66dc54ac-35f5-4271-a3b9-c9a8a7e29a4f,Donna,G,Hall,None,Pediatrician,Female,White,1984-02-07,41,4041094863
092dd625-1dc5-4d2a-8e9f-e40aec94eec1,Tiffany,L,Buckley,II,Neurologist,Other,Other,1999-03-02,26,3094036231
41f85988-3f51-4ad8-8d19-3434382d90fa,Jennifer,A,Fisher,None,General Practitioner,Female,Asian,1976-11-25,49,5688338062
fdbf9202-a311-48bf-91ec-04015cfe2c01,Douglas,Z,Brown,III,Cardiologist,Other,Other,1965-05-03,60,4078625299
89b0bd4b-5224-43c3-86cb-5848dd80289a,Laura,D,Lowe,None,Pediatrician,Female,Other,1944-10-22,81,1534759823
bbc6a5aa-0227-478a-ba92-275bce462e6f,William,O,Powell,III,Pediatrician,Other,Hispanic or Latino,1964-01-02,61,5370058074
4476e454-b000-4247-a183-8e105525f410,Brian,M,Quinn,II,Dentist,Male,White,1956-03-30,69,2860993512
9875bb2e-cfde-484e-9232-98ae0923fadf,Sandra,B,Rodriguez,Sr.,Pediatrician,Female,Hispanic or Latino,1954-05-12,71,1928166652
c04ecfad-71db-42b2-b521-c6a3bab248ba,Eric,J,Thomas,MD,Cardiologist,Female,Asian,1989-04-23,36,5226143576
c41aa678-bd8b-4582-9c79-5c9be35bdcd4,Howard,Y,James,III,Cardiologist,Male,White,1988-04-30,37,9934972266
36c826bd-6d79-4daf-989c-142227d775b4,Stephen,M,Chandler,II,Dentist,Other,Hispanic or Latino,1989-08-03,36,9341671505
75f8ca6a-aea2-4e93-a743-241e1332b8cd,Charles,K,Jackson,Sr.,Dentist,Other,Other,1979-09-05,46,3490133606
b078070a-32d6-4065-b7ac-c8bd840b95e3,Laura,S,Petersen,Jr.,General Practitioner,Female,Black or African American,1965-03-29,60,6468635378
5bd3ac43-a4b6-4e7e-9a33-b4957e8a46e3,Jeffery,R,Warner,Sr.,Cardiologist,Other,Other,1999-02-02,26,3586728829
c6883de8-747e-4d50-afc7-1da50850be86,Joseph,R,Hendricks,II,Pediatrician,Female,Asian,1973-12-15,52,6259362185
4fcbef42-0259-4a04-ac39-06d09f6cd098,Wanda,H,Simmons,II,Neurologist,Other,Hispanic or Latino,1953-09-04,72,1273110030
a419f742-ad84-4da1-aa39-2fc38dc3f2fa,Ashley,S,Alexander,II,Pediatrician,Female,White,1965-06-29,60,9349225055
046287f7-4911-40f6-9472-284c601b6417,Gina,T,Allen,Jr.,General Practitioner,Other,Hispanic or Latino,1975-07-28,50,9002411835
cd1faa19-c534-4b52-95a3-4267c6321e22,Kevin,A,Miller,III,General Practitioner,Other,White,1945-01-04,80,4801715291
883a25a6-e3f9-4a8e-97ee-b92c4d2a1f74,Julie,Q,Doyle,II,General Practitioner,Male,White,1998-01-03,27,1707224757
272098ad-31ed-43dc-8546-1e8955707b4b,Timothy,Z,Khan,MD,Dentist,Other,Asian,1962-11-24,63,1320845781
28dcaffd-9255-4700-9463-f0e64ae62cec,Amy,S,Stein,II,Neurologist,Female,Black or African American,1973-10-01,52,8558622061
0dd72c79-7462-4619-bd21-58852a9e702d,Omar,G,Sparks,Sr.,Pediatrician,Other,Asian,1968-11-16,57,8611373566
8d23547a-adbb-4b6c-aeb0-d8e8f819343b,Clarence,X,Banks,MD,Pediatrician,Male,White,1977-08-28,48,3650655028
2fab464e-160f-4e3c-8d8d-c0b0a0a50231,Rebecca,D,Henry,Jr.,Cardiologist,Female,Hispanic or Latino,1992-09-18,33,7687121290
c235196c-28db-423a-a934-96b88158547b,Bruce,Z,Mckenzie,Jr.,General Practitioner,Male,White,1968-01-29,57,3620559909
797e7e28-a792-4b70-bfd3-c6be830fab9f,Brandon,X,Hill,PhD,Neurologist,Female,White,1974-10-21,51,8255140610
082e8507-e833-49db-9393-9a13e90f2d23,Isaac,K,Shannon,III,Cardiologist,Other,Other,1976-12-06,49,2585781886
91e3eba8-a634-4528-a90d-96cd1b1ca260,Rachel,P,Anderson,Jr.,Neurologist,Male,Black or African American,1976-07-01,49,1214327596
927ee040-ffeb-430d-9754-b97565a490c9,Tyler,M,Marks,PhD,Cardiologist,Male,Asian,1956-02-08,69,1258133095
b8cf8578-047e-4b33-b7ef-984217f63c98,Paul,K,Turner,Sr.,Cardiologist,Other,Black or African American,1976-07-29,49,7919920592
da72776a-735f-4213-84a9-302fa9331649,Curtis,I,Holden,MD,General Practitioner,Other,White,1959-11-10,66,5614939952
73ca839c-3fbb-428d-aa02-521d4640a3d1,Leslie,L,Pham,PhD,Pediatrician,Female,Black or African American,1987-09-07,38,6004877289
5d418eb8-06b6-4889-a709-d63f8b3162f7,Stacy,Y,Gray,III,Cardiologist,Other,Hispanic or Latino,1958-06-29,67,9276357783
2be8b440-1bef-412b-b893-777971ebc24f,Christine,M,Aguirre,None,Dentist,Female,Native American,1990-08-04,35,6572244186
d3c4a0bd-3610-4027-ab56-846849169871,Leah,P,Zimmerman,Jr.,General Practitioner,Other,Asian,1981-05-08,44,6797690410
68495a0d-25fe-4264-91dd-10eac90b1663,Mary,G,Ramos,MD,Cardiologist,Female,Other,1950-09-27,75,1087154019
20c2302a-9959-42cb-9d77-9ecd84149646,Michael,I,Phelps,Sr.,Pediatrician,Other,Native American,1964-09-13,61,9286434764
c081aaf1-f57b-4633-b27d-0d58e02d32df,Travis,D,Johnson,MD,Cardiologist,Other,Other,1981-01-28,44,9200653918
9d644f61-1ffe-4d20-8591-db6ff355e308,David,O,Green,None,Neurologist,Female,White,1949-08-01,76,2365062920
5818d8a1-e322-4160-b94b-6e1be0e7c709,James,X,Levy,Sr.,Dentist,Female,Native American,1984-06-24,41,9984706864
b806b09c-5798-4b00-b67f-263c3fa54ddc,Vicki,K,Martinez,III,Dentist,Female,Asian,1997-12-13,28,8235539569
bd3081fe-8103-4687-91e4-17de7bd8b26c,Alicia,M,Sims,Sr.,General Practitioner,Female,Other,1951-09-14,74,9300254967
947a2842-4a3e-40be-aefe-d049ac1242fb,Amanda,O,Cruz,None,Pediatrician,Other,Black or African American,1957-01-06,68,7961356476
c67d97ac-5e4e-45bf-87a2-eb77c792098a,Annette,T,Christian,III,General Practitioner,Other,White,1961-11-06,64,9517781842
b0251206-ebad-4ada-b915-bc78b519de71,Lisa,C,Malone,II,Pediatrician,Male,Other,1950-02-16,75,4623213740
f601e63f-9cfb-49eb-bab4-6143ff5e73e3,Natasha,Z,Sanders,Sr.,Cardiologist,Other,Other,1965-05-25,60,1875212378
4b8f17a1-1c6a-4837-9841-f8bc56088bb1,Zachary,J,Hunter,PhD,Pediatrician,Other,Asian,1977-08-16,48,3155066617
4ea1a4aa-0d3c-475d-a57b-774d49744d15,John,X,Calderon,None,Neurologist,Male,Other,1964-02-19,61,9755480594
07081633-fa3a-4fc0-bba2-3a45e8e75464,Margaret,R,Reynolds,None,General Practitioner,Female,Black or African American,1996-06-02,29,1557547164
a2a9aa42-a27a-440e-ae0c-82bd2addc7fb,Ricardo,E,Barnes,III,Cardiologist,Female,Native American,1979-05-11,46,5515196272
943bb806-932f-4795-aebd-0e564029b271,Samuel,L,Townsend,Jr.,Neurologist,Male,Asian,1963-11-27,62,9501535315
0becf9c1-9fd3-4c2b-958d-2bf0c4026576,Suzanne,X,Williams,MD,Dentist,Female,White,1986-02-12,39,1168407465
9e87b13e-3ca5-455d-8165-93bd647441a2,Maureen,Y,Freeman,III,Dentist,Male,Other,1989-01-11,36,3199304352
11ef8eba-52ae-45a6-b8e7-5fc4fc13d88d,Jake,B,Moore,Sr.,Cardiologist,Other,Hispanic or Latino,1998-08-24,27,5318310624
b1735bcf-2aa9-46e7-b91f-90dcb64495ab,Ann,O,Anderson,Sr.,General Practitioner,Male,Native American,1972-01-25,53,8181007489
6fcbabd5-f0b7-43e8-8edf-3820b243e16b,Jack,R,Pena,Sr.,Neurologist,Female,Native American,1946-08-10,79,4885885352
94d35eef-e29e-428b-8a2d-b1ca1ec533a8,Patricia,A,Durham,II,Cardiologist,Male,White,1966-03-19,59,4068347664
41d7a16e-22bb-466b-b065-91ff268fa9d5,Malik,G,Martin,II,General Practitioner,Other,Native American,1999-04-30,26,7227641786
a0e90b39-9aee-4e2c-8ae8-c00e1fb8db1d,Vanessa,G,Steele,Jr.,Cardiologist,Female,White,1974-08-24,51,6284216727
64a5cd5a-5319-434f-a0f8-2c6c5aa64052,Charlene,G,Allen,II,Neurologist,Male,White,1953-08-16,72,5190643136
b770da94-0ebe-4574-ba68-4387c18392fa,Erica,W,Daugherty,None,Pediatrician,Other,Other,1951-05-31,74,2289388992
96a66102-b046-4996-981f-5f21c2c5d313,Jonathan,A,Watson,PhD,Dentist,Other,Black or African American,1998-03-11,27,6400046618
236b5472-3c70-4a09-8033-b7f0bef90dc2,Adam,I,Wade,Sr.,Dentist,Female,Hispanic or Latino,1953-10-21,72,6825816120
985bf52c-6e03-4276-883f-bfe842929ace,Wanda,U,Owen,III,Cardiologist,Male,Asian,1966-12-17,59,8686415188
c319da75-1ca5-4a74-bcae-43548cd16be9,Anthony,F,Burton,Jr.,Pediatrician,Male,White,1949-08-30,76,2117766661
f44cc6e3-27b5-4cc3-be29-3741f09f790c,Jonathan,U,Campbell,PhD,Neurologist,Male,Hispanic or Latino,2000-06-30,25,1520537221
02722362-aa33-40ef-b100-1d05b1728752,Susan,S,Wong,MD,Neurologist,Other,Other,1963-02-28,62,1507830027
42d883d2-15db-494b-9f4c-ba4e13c862ca,Nicholas,J,Wheeler,PhD,Cardiologist,Other,Asian,1992-07-04,33,2271987012
64cf71c9-28cd-4bd6-80ff-6939c1b69fdb,Steve,V,Clark,None,Dentist,Female,Black or African American,1967-03-12,58,7302272289
90a58c8c-1681-4357-89e1-0f56ede0fe92,Kevin,P,Barnes,PhD,Dentist,Other,Hispanic or Latino,1977-01-09,48,7089050449
94f77bd8-caf5-4975-ac4d-8d546a3d40b8,Beverly,Q,Smith,MD,General Practitioner,Male,White,1948-09-28,77,4701652501
6dd7fc69-51ee-4a3f-ac2d-9dbdf7ec21d2,Earl,V,Chandler,None,Pediatrician,Male,Hispanic or Latino,1968-05-29,57,7257626250
8ac04fae-9f9e-4c24-a57e-7e6e8bf65cb3,Melody,O,Jones,Sr.,Pediatrician,Female,Hispanic or Latino,1994-12-19,31,7711914713
4f7d026c-8582-43f5-b0e8-0ee495e4c786,Kevin,K,Rodriguez,Jr.,General Practitioner,Female,Native American,1989-12-15,36,4462858066
4b5e782e-47b7-43ed-8934-a88038750830,Joshua,I,Martinez,Sr.,Pediatrician,Female,Native American,1964-06-13,61,5702711293
b4cbf749-f2c5-45fb-a6da-7ee08ed277a6,Michelle,Y,Morris,PhD,Cardiologist,Male,Hispanic or Latino,1991-06-28,34,5978345010
da50c959-e92c-402e-8402-e0cd585be7fb,Gerald,J,Small,None,Cardiologist,Other,Native American,1954-12-29,71,5408420489
4ec16033-0efe-4ae4-9941-c97a72cc4523,Kristin,L,Rodriguez,Sr.,Dentist,Other,White,1985-03-30,40,3570669606
6d9d396e-d303-4a0c-9f83-da91863951a0,Kristi,E,Kelly,II,Dentist,Female,Black or African American,1978-04-03,47,9226672757
023237f2-bec0-4f73-bd5d-0eca9f64023e,Thomas,F,Porter,Jr.,Dentist,Other,Hispanic or Latino,1967-11-04,58,8393585149
b0fd3a88-273a-4382-b8c2-44b7c3bc4c5c,Robert,N,Harris,III,Neurologist,Other,White,1962-08-08,63,8475906533
755cc04a-979a-4f71-b65a-5e366feeffc8,Rebecca,E,Blackburn,None,Dentist,Male,Hispanic or Latino,1949-01-01,76,6755149927
2a4f43e8-dcfe-401f-8519-a1c3c95e19c7,Christopher,Y,Wilson,Jr.,General Practitioner,Male,Other,1964-01-28,61,7385224507
7465b64c-ff53-4a02-a9fe-fbb3f70b7c1d,Scott,O,Malone,MD,Dentist,Other,Native American,1968-08-27,57,3472674608
28e8f960-24bb-455f-8629-0f3b275a1c7f,Lori,V,Williams,II,General Practitioner,Other,Hispanic or Latino,1981-10-19,44,8659142121
30859fa3-0d0b-495f-827d-db17290667c2,Diana,D,Benton,PhD,General Practitioner,Other,Asian,1973-12-02,52,3591265368
c9f8611f-4cc5-4c43-aeb0-1ecbace86669,Timothy,Y,Guzman,Jr.,General Practitioner,Male,Native American,1998-08-14,27,6673817680
8da87307-8ea6-4f6e-9224-a333b1a67187,Jesus,B,Meyers,II,Neurologist,Other,Other,1969-01-12,56,5818838334
3ccb1ceb-4bfa-4917-9c65-bd0c0242c2aa,Nathaniel,B,Werner,PhD,Dentist,Other,Asian,1981-12-31,44,7315075572
2852eabb-a6a2-499e-a1d0-3de67fbb124b,Gloria,Q,Patton,MD,Cardiologist,Female,White,1957-03-06,68,5731248644
ad58ffa4-129e-4fae-bf30-e09241781921,Dana,A,Jacobson,PhD,Dentist,Female,Hispanic or Latino,1994-11-27,31,6368792981
a6449f2c-7374-4277-a614-cba804f3281b,Jessica,C,Miller,Jr.,Neurologist,Male,Hispanic or Latino,1984-02-24,41,2224882801
ce8b8d12-180a-4694-a026-4eb71496b64b,Nathaniel,G,Cobb,Jr.,Dentist,Female,White,1971-05-13,54,9768916384
229204af-9adb-4549-a34e-60575dfa13ed,Brian,G,Sanders,PhD,Neurologist,Other,Other,1951-02-10,74,6316223807
98ba5526-edab-4fcc-9943-d9ab697cefb3,Jennifer,Q,Perkins,Sr.,Dentist,Female,Hispanic or Latino,1975-05-26,50,3972370511
bf95ec13-c5cc-41ec-b4a1-ae328b0d3347,Mary,K,Gomez,PhD,Pediatrician,Other,White,1999-12-01,26,1256536179
77045305-e295-4098-ba0e-0d89efd4a5dc,Timothy,M,Clark,PhD,Cardiologist,Other,Hispanic or Latino,1961-07-11,64,8229628588
4ded5048-9cd4-4910-aea9-139bb526c228,Ian,Q,Lozano,None,Pediatrician,Female,White,1982-01-25,43,7337054876
02b3506b-1077-49aa-ac99-10840b0f6b13,Sarah,I,Parker,II,General Practitioner,Male,White,1983-10-22,42,4650150707
a713b976-4bf5-4464-bc17-606603a39d35,Anthony,J,Gonzalez,III,Pediatrician,Male,Asian,1964-12-30,61,3805844855
16fd6d5f-a8a5-4de1-adf0-bc730f34cb80,Nicole,A,Dixon,MD,General Practitioner,Other,White,1951-03-16,74,3927555709
807f072f-05ef-48d2-9811-c066f07e5106,Lori,C,Raymond,Sr.,Neurologist,Female,Hispanic or Latino,1989-09-23,36,6078865885
59b470a8-8405-449f-95d7-0cf10b1fa746,Kimberly,D,George,II,Dentist,Male,White,1987-11-10,38,6702124752
1402229e-097e-4019-a8cf-28f07b461907,Philip,T,Jones,Sr.,Pediatrician,Male,Black or African American,1998-10-02,27,7039050343
8e0c0dd6-0fdf-4bc8-8318-12f1534a529b,David,Q,Taylor,MD,Neurologist,Female,Asian,1958-10-07,67,7123495499
4163acd9-a08f-4b6f-9281-c42cf2541e8f,Kenneth,X,Douglas,MD,Dentist,Male,Hispanic or Latino,1950-08-14,75,8398041358
853b8900-3deb-4e82-b2b1-79f7ff45d54f,Tammy,W,Hernandez,PhD,Neurologist,Male,Other,1969-09-01,56,1391394273
54eda3ba-223f-4d06-8f1a-40e1ba6bbf44,Alex,E,Jones,Jr.,Neurologist,Male,Asian,1945-05-28,80,7415435253
4087647d-3116-4266-b3fa-7d132e576e9c,Ricardo,O,Smith,II,Pediatrician,Female,Native American,1972-03-04,53,9123371138
2b4ded5b-9e5b-4f33-bd0b-37f4d5be2a14,Thomas,V,Young,III,Pediatrician,Male,Black or African American,1952-01-09,73,3018631484
05e3225e-ab1f-415c-bb25-c4cfc2a84e86,Jack,Z,Mckee,PhD,Neurologist,Other,Hispanic or Latino,1978-10-01,47,7517670784
fb9d3e69-ea75-4a79-9a5b-6090b95be763,Donna,Y,Riley,Jr.,Dentist,Female,Black or African American,1975-08-27,50,9876626388
05e8ba35-95bf-4859-9a80-89bf43a84ed9,Amanda,R,Stewart,II,General Practitioner,Other,Native American,1975-11-11,50,1547297381
5e72454d-f741-43ca-aa15-35ea8cd2ff50,Maria,M,Lee,PhD,General Practitioner,Male,Hispanic or Latino,1957-10-31,68,6135437779
991b1336-7629-40b2-bb8a-7d7ee544826a,Jeremy,B,Little,PhD,Pediatrician,Other,Hispanic or Latino,1983-01-08,42,2454000708
5c09736c-dd90-4710-95f9-b277c6e622e7,Kelly,W,Graham,Sr.,Cardiologist,Other,Native American,1947-03-26,78,3532013005
6ea133ff-f9c6-46a3-8253-50ea0f4e61b5,Matthew,I,Jacobs,III,General Practitioner,Female,Hispanic or Latino,1996-09-15,29,9975932763
a13569c8-6578-4ff5-9707-5957d5cde9d8,Tracey,N,Liu,MD,Neurologist,Male,Hispanic or Latino,1991-08-24,34,9320210512
ddef8efc-6682-45a3-8daa-fe75f94ef454,Ruth,U,Andrews,II,General Practitioner,Male,Native American,1982-08-24,43,8511512025
fb8e1b3b-cd6b-4aa5-8e8a-1596ed81800c,Pamela,Y,Burgess,II,Dentist,Male,Other,1964-01-03,61,9703185753
b2bfa529-b7e7-45de-b33b-68db89d77472,Elizabeth,G,Copeland,Sr.,Cardiologist,Female,White,1958-07-08,67,4315579625
7a2976af-7c29-4647-b0b1-1d73bf047a32,Erin,H,Brown,MD,Cardiologist,Other,Other,1983-09-01,42,1009081768
0d86dec5-8489-478f-9b5c-797b3fc29956,Douglas,E,Bruce,Sr.,Pediatrician,Other,Other,1986-04-03,39,9912856581
309474d2-e517-4350-bc39-6a7663a9d8ac,Cassie,N,Bowen,MD,Neurologist,Female,Asian,1968-03-11,57,7445932091
a5c46554-6375-47de-bed5-284bb3510476,Shane,M,Williams,II,Dentist,Male,Asian,1961-10-13,64,3330364057
2133f47d-5228-47f5-af03-485d32c86ec8,Diana,M,Hicks,II,Pediatrician,Female,Black or African American,1998-08-27,27,8828467121
c5e2efd1-24c2-481d-aa3f-5186a0b0b564,Kenneth,R,Hunt,Jr.,Cardiologist,Male,Other,1965-07-20,60,8387132504
486468b9-6ab7-4bd2-bc67-3cd486417390,Allison,C,Medina,PhD,Dentist,Female,Native American,1957-02-03,68,8814071528
2fae521a-8600-4cdf-9f6c-ab144ea98796,Carolyn,C,Cruz,II,Neurologist,Female,Native American,1981-04-23,44,2892359069
63065764-4c26-4bea-b08e-876d0ab8f14c,Vanessa,Y,Phillips,III,Cardiologist,Other,Asian,1962-09-24,63,3735626993
0f83daea-d834-4d51-b93f-ccc81828d7d2,Christopher,Q,Cox,III,Neurologist,Other,Black or African American,1945-10-09,80,6593791050
68da3d6d-0904-4ca1-9a81-92fdb31c115b,Lawrence,Y,Howell,II,Cardiologist,Other,Native American,1971-02-22,54,6615578045
d44f80cd-2880-407b-b9aa-89fffa0b04fe,Kimberly,X,Thomas,None,Pediatrician,Female,White,1992-04-07,33,3197975962
2688a773-a42c-4e97-9622-5bb4d4419490,Claudia,D,Butler,None,Neurologist,Other,Black or African American,1952-11-12,73,4115380364
bd889ddc-39fc-45de-a073-8b176df9eb15,Sheri,O,Villarreal,Jr.,Pediatrician,Other,Other,1952-10-17,73,6281028076
47db9d5f-7d2d-4b4e-98b7-774b438e36a1,Tara,X,Rodriguez,MD,Pediatrician,Female,Native American,1995-11-08,30,6368204409
0e2906fe-0aba-4e1d-99a2-205f0ab780f3,Sabrina,Y,Harris,MD,Pediatrician,Male,Other,1946-02-06,79,8691946717
427602b2-2702-4fe8-be05-b22f06715ae5,Kristina,C,White,Jr.,Dentist,Male,Black or African American,1992-06-23,33,9015994448
75cb6445-6e1f-4bdc-91b7-32adb510ead2,Lindsay,C,Benson,III,General Practitioner,Female,White,1957-11-30,68,9835353449
38001740-51c8-4d2a-8463-e5350c25d128,Robert,G,Castillo,Jr.,Pediatrician,Female,Native American,1956-06-18,69,8926937341
83f832ee-7452-4337-8aef-97ea023a7793,Steven,E,Willis,Sr.,Neurologist,Male,Black or African American,1982-09-13,43,8356595130
11750dd6-7a14-4256-8957-bb536e9dcd32,Jake,N,Johnson,Jr.,Neurologist,Other,Other,1996-10-16,29,6813957289
7cd6041f-4a54-4723-9208-cab1459a3362,Shelly,X,Thomas,Jr.,Neurologist,Male,Hispanic or Latino,1949-07-04,76,6880161204
6b7dee77-5c11-457b-908b-22337fc58125,Paul,H,Castro,Jr.,General Practitioner,Other,Black or African American,1987-10-25,38,2743870197
bb4eba45-e0c3-43f7-b2ab-fc7d8ee3d970,Jennifer,T,Horton,None,Pediatrician,Male,Asian,1995-01-21,30,7418391676
cb4c5d1b-39fe-422a-844a-f4740da83892,Megan,R,Browning,II,General Practitioner,Male,White,1957-07-07,68,1557854634
70c75069-4d99-47e0-96a5-f00a2016beb0,Timothy,P,Moran,Sr.,Pediatrician,Male,Black or African American,1972-01-06,53,6937276299
ca633dab-1d2a-4ec8-85f3-1c8993eaf8e8,Jared,S,Daniels,None,Dentist,Female,Black or African American,1966-05-25,59,6080741126
6085f830-1659-4b8b-9479-fa8478c0f75b,Debra,Y,Reed,III,Pediatrician,Female,Native American,1950-09-13,75,9373144973
7bbb0dad-2dd0-4077-a423-96a13e0283d3,Kenneth,J,Jones,II,Cardiologist,Other,Asian,1944-07-22,81,2951566516
d1ecc235-7e2b-4bd4-afde-4c80f75cae02,James,S,Walker,II,Dentist,Female,Hispanic or Latino,2000-02-25,25,2631139556
0c4538c4-49a0-40f9-9d6e-a9a98fde7fab,Christopher,E,Rogers,III,Dentist,Male,Black or African American,1959-10-12,66,4700962365
f76a8267-5d1d-4845-b0d1-eaef661162e1,Scott,N,Watkins,MD,Dentist,Other,Black or African American,1973-12-28,52,8379813365
e878fee8-46f7-4e15-9b22-1ec6ee308105,James,Q,Golden,PhD,Neurologist,Male,Native American,1955-07-24,70,5356296513
283ab112-96c0-4810-9e89-81db91636596,Shane,I,Molina,None,Cardiologist,Other,Black or African American,1992-09-21,33,8194749308
6ee1f784-5398-4d93-a95a-2c370c66e2ed,Zachary,S,White,None,Dentist,Other,Black or African American,1952-01-09,73,9926028760
2719b362-2949-4408-8126-e35afbcf6a6c,Stephanie,I,Stone,None,Neurologist,Other,Native American,1991-08-23,34,1227676689
bf516424-8b9b-49f8-854f-3e6d2821936d,Caitlyn,R,Tanner,Sr.,General Practitioner,Other,Other,1978-03-02,47,7981578961
